0.000    86.0
0.025    74.0
0.050    53.0
0.075    34.0
0.100    26.0
0.125    28.0
0.150    18.0
0.175    26.0
0.200    12.0
0.225    9.0
0.250    7.0
0.275    3.0
0.300    8.0
0.325    3.0
0.350    2.0
0.375    3.0
0.400    5.0
0.425    3.0
0.450    4.0
0.475    4.0
0.500    0.0
