0.00    310.109
0.05    170.76
0.10    95.0885
0.15    69.6745
0.20    34.5517
0.25    25.9852
0.30    25.9852
0.35    11.7076
0.40    19.703
0.45    15.7053
0.50    12.8498
0.55    12.8498
0.60    6.85323
0.65    5.99657
0.70    4.85437
0.75    8.85208
0.80    6.85323
0.85    5.99657
0.90    7.70988
0.95    7.70988
1.00    0.0
