0.0    0.0
0.1    0.0
0.2    6.04475
0.3    134.528
0.4    333.181
0.5    479.504
0.6    603.23 
0.7    533.101
0.8    498.057
0.9    357.165
1.0    227.572
1.1    129.494
1.2    44.4993
1.3    10.0494
1.4    2.35854
1.5    0.0
