0.00    0.0
0.05    0.0
0.10  	0.0
0.15  	0.0
0.20  	0.0
0.25  	0.0
0.30  	0.0
0.35    2.45444
0.40    3.24289
0.45    4.80227
0.50    26.3816
0.55    22.1645
0.60    29.114 
0.65    63.3966
0.70    88.8257
0.75    123.878
0.80    168.17 
0.85    235.948
0.90    279.855
0.95    321.068
1.00    0.0
