1.0000 0.8945 0.6991 0.4436 0.0654 -0.1590 -0.2359 -0.3167
0.8945 1.0000 0.8540 0.5864 0.1982 -0.0762 -0.2024 -0.3814
0.6991 0.8540 1.0000 0.8524 0.5658 0.3308 0.2144 -0.0223
0.4436 0.5864 0.8524 1.0000 0.7953 0.6330 0.5405 0.3327
0.0654 0.1982 0.5658 0.7953 1.0000 0.9043 0.8283 0.6956
-0.1590 -0.0762 0.3308 0.6330 0.9043 1.0000 0.9436 0.8575
-0.2359 -0.2024 0.2144 0.5405 0.8283 0.9436 1.0000 0.9176
-0.3167 -0.3814 -0.0223 0.3327 0.6956 0.8575 0.9176 1.0000
