1.0000 0.9011 0.5251 -0.1997 -0.3380 -0.2946 0.0947 0.0649
0.9011 1.0000 0.7950 0.1666 -0.0016 0.0141 0.3061 0.3013
0.5251 0.7950 1.0000 0.6962 0.5666 0.5397 0.4964 0.5433
-0.1997 0.1666 0.6962 1.0000 0.9645 0.8862 0.4821 0.5288
-0.3380 -0.0016 0.5666 0.9645 1.0000 0.9274 0.4699 0.4946
-0.2946 0.0141 0.5397 0.8862 0.9274 1.0000 0.6831 0.5986
0.0947 0.3061 0.4964 0.4821 0.4699 0.6831 1.0000 0.8371
0.0649 0.3013 0.5433 0.5288 0.4946 0.5986 0.8371 1.0000
