1.0000 0.9756 0.8176 0.3901 0.1345 0.1264 -0.2020 -0.2446
0.9756 1.0000 0.8982 0.4595 0.2186 0.2456 -0.1020 -0.2136
0.8176 0.8982 1.0000 0.6937 0.5074 0.4992 0.1744 -0.0506
0.3901 0.4595 0.6937 1.0000 0.9013 0.7926 0.6489 0.3860
0.1345 0.2186 0.5074 0.9013 1.0000 0.9176 0.8379 0.6175
0.1264 0.2456 0.4992 0.7926 0.9176 1.0000 0.8240 0.5351
-0.2020 -0.1020 0.1744 0.6489 0.8379 0.8240 1.0000 0.8508
-0.2446 -0.2136 -0.0506 0.3860 0.6175 0.5351 0.8508 1.0000
