0 3.97E-42 0.87E-42
10 14.25E-42 2.99E-42
20 12.88E-42 2.45E-42
30 14.06E-42 2.67E-42
40 12.7E-42 2.67E-42
50 10.32E-42 2.37E-42
60 8.14E-42 1.87E-42
70 8.95E-42 2.51E-42
80 5.11E-42 1.23E-42
90 4.73E-42 1.32E-42
120 1.75E-42 0.49E-42
180 0.00E-42 0.00E-42
