0.0068695  0.0030547  0.0018554  0.0020467  0.0021169  0.0024703  0.0026431 
0.0030547  0.0031048  0.0014055  0.0014960  0.0013800  0.0016436  0.0017373 
0.0018554  0.0014055  0.0025735  0.0017134  0.0016018  0.0014262  0.0015068 
0.0020467  0.0014960  0.0017134  0.0029345  0.0019609  0.0017562  0.0018785 
0.0021169  0.0013800  0.0016018  0.0019609  0.0034655  0.0020655  0.0022012 
0.0024703  0.0016436  0.0014262  0.0017562  0.0020655  0.0033542  0.0025210 
0.0026431  0.0017373  0.0015068  0.0018785  0.0022012  0.0025210  0.0047624
