0.0084185  0.0011539  0.0001050  0.0000105  0.0000006  0.0000002  0.0000000 
0.0011539  0.0021042  0.0006210  0.0000911  0.0000122  0.0000030  0.0000015 
0.0001050  0.0006210  0.0019521  0.0008662  0.0001926  0.0000215  0.0000046 
0.0000105  0.0000911  0.0008662  0.0021986  0.0011988  0.0002205  0.0000206 
0.0000006  0.0000122  0.0001926  0.0011988  0.0022096  0.0010614  0.0001858 
0.0000002  0.0000030  0.0000215  0.0002205  0.0010614  0.0026731  0.0013089 
0.0000000  0.0000015  0.0000046  0.0000206  0.0001858  0.0013089  0.0033983

