0.0185304  0.0048152  0.0016548  0.0008444  0.0006002  
0.0048152  0.0053550  0.0034958  0.0022453  0.0015416  
0.0016548  0.0034958  0.0048031  0.0044349  0.0034867  
0.0008444  0.0022453  0.0044349  0.0064562  0.0073333  
0.0006002  0.0015416  0.0034867  0.0073333  0.0132923
