0.0240459  0.0039482  0.0035827  0.0021513  0.0018601  0.0034380  0.0007714 
0.0039482  0.0067968  0.0017600  0.0020792  0.0016315  0.0007030  0.0009967 
0.0035827  0.0017600  0.0050741  0.0018902  0.0014774  0.0017108  0.0011375 
0.0021513  0.0020792  0.0018902  0.0068180  0.0014492  0.0012029  0.0011082 
0.0018601  0.0016315  0.0014774  0.0014492  0.0070248  0.0014868  0.0014921 
0.0034380  0.0007030  0.0017108  0.0012029  0.0014868  0.0067834  0.0018850 
0.0007714  0.0009967  0.0011375  0.0011082  0.0014921  0.0018850  0.0079452
