0.1607 0.1059 0.0963 0.1011 0.2184 0.3017 0.3280 0.4243 0.6208
0.1059 0.0721 0.0614 0.0512 0.1267 0.1993 0.2206 0.2857 0.4143
0.0963 0.0614 0.0727 0.1065 0.1662 0.1811 0.1884 0.2465 0.3571
0.1011 0.0512 0.1065 0.2545 0.3247 0.1929 0.1667 0.2216 0.3363
0.2184 0.1267 0.1662 0.3247 0.5415 0.4320 0.4100 0.5299 0.7969
0.3017 0.1993 0.1811 0.1929 0.4320 0.5928 0.6354 0.8159 1.1904
0.3280 0.2206 0.1884 0.1667 0.4100 0.6354 0.6998 0.9011 1.3109
0.4243 0.2857 0.2465 0.2216 0.5299 0.8159 0.9011 1.1661 1.6954
0.6208 0.4143 0.3571 0.3363 0.7969 1.1904 1.3109 1.6954 2.4803
