0.1356 0.9767 -0.1924 -0.0664 -0.0140 -0.0009 -0.0001 -0.0000 0.0000
0.9767 0.4979 0.0279 -0.0191 -0.0128 -0.0031 -0.0007 -0.0001 -0.0000
-0.1924 0.0279 0.1102 0.0496 0.0026 -0.0041 -0.0017 -0.0004 -0.0001
-0.0664 -0.0191 0.0496 0.0920 0.0353 0.0005 -0.0029 -0.0011 -0.0003
-0.0140 -0.0128 0.0026 0.0353 0.0603 0.0174 0.0016 -0.0011 -0.0008
-0.0009 -0.0031 -0.0041 0.0005 0.0174 0.0372 0.0174 0.0025 -0.0007
-0.0001 -0.0007 -0.0017 -0.0029 0.0016 0.0174 0.0225 0.0076 0.0013
-0.0000 -0.0001 -0.0004 -0.0011 -0.0011 0.0025 0.0076 0.0088 0.0037
0.0000 -0.0000 -0.0001 -0.0003 -0.0008 -0.0007 0.0013 0.0037 0.0037
