1.0000 0.9016 0.6036 0.2085 -0.0665 -0.3070 -0.3550 0.2579
0.9016 1.0000 0.7653 0.3268 0.0832 -0.2120 -0.3315 0.2850
0.6036 0.7653 1.0000 0.6999 0.5061 0.2409 0.1604 0.0542
0.2085 0.3268 0.6999 1.0000 0.8694 0.7126 0.6587 0.0023
-0.0665 0.0832 0.5061 0.8694 1.0000 0.8523 0.7616 0.0408
-0.3070 -0.2120 0.2409 0.7126 0.8523 1.0000 0.8315 -0.0658
-0.3550 -0.3315 0.1604 0.6587 0.7616 0.8315 1.0000 -0.1999
0.2579 0.2850 0.0542 0.0023 0.0408 -0.0658 -0.1999 1.0000
