1.0000 0.5578 0.4056 0.1335 -0.0183 -0.0230 0.0117 -0.0181
0.5578 1.0000 0.8717 0.6504 0.4121 0.3751 0.4255 0.2868
0.4056 0.8717 1.0000 0.7983 0.5981 0.5206 0.5282 0.3758
0.1335 0.6504 0.7983 1.0000 0.8510 0.6992 0.6072 0.4321
-0.0183 0.4121 0.5981 0.8510 1.0000 0.7616 0.5885 0.4309
-0.0230 0.3751 0.5206 0.6992 0.7616 1.0000 0.7492 0.6468
0.0117 0.4255 0.5282 0.6072 0.5885 0.7492 1.0000 0.7890
-0.0181 0.2868 0.3758 0.4321 0.4309 0.6468 0.7890 1.0000
