0.00 58.31E-40 11
0.10 65.02E-40 11
0.25 52.07E-40 12
0.40 45.56E-40 13
0.60 37.89E-40 15
0.85 26.50E-40 17
1.15 15.94E-40 21
1.55 11.12E-40 25
2.00 0 0
