0.0 7.61E-40 103
1.0 18.00E-40 19
2.0 21.30E-40 14
2.5 19.48E-40 13
3.0 12.01E-40 13
3.5 6.70E-40 15
4.0 3.22E-40 13
5.0 1.91E-40 13
7.0 0.73E-40 19
10.0 0 0
