0.00 3.75E-40 1.99E-40
0.08 22.6E-40 5.65E-40
0.14 27.75E-40 5.83E-40
0.20 17.92E-40 4.30E-40
0.28 14.26E-40 3.28E-40
0.36 12.77E-40 2.81E-40
0.45 8.65E-40 1.99E-40
0.55 5.86E-40 1.52E-40
0.65 4.67E-40 1.12E-40
0.75 2.25E-40 0.47E-40
1.00 1.27E-40 0.33E-40
1.50 0.00E-40 0.00E-40
