37.71 34.86 40.67 37.01 26.85 7.64 3.63 2.20 1.90 0.54
105.56 127.51 148.90 118.56 77.89 32.55 13.65 5.64 3.36 1.56
163.89 184.54 235.21 203.85 118.78 59.60 18.91 12.73 5.89 3.01
131.76 224.95 230.56 197.59 116.54 42.21 24.43 13.19 5.69 3.07
0.84 42.85 100.81 62.56 38.53 16.10 8.39 5.81 3.49 1.78
0.00 0.00 1.10 4.63 4.22 2.43 1.48 0.98 1.21 0.52
