1118.91 823.22 924.55 805.21 682.27 562.66 746.09 885.65 536.48 1151.00
1219.53 1304.80 1219.48 954.82 810.94 688.42 964.90 844.16 802.64 736.27
1224.29 991.07 1134.01 1009.61 944.45 884.91 1006.93 1366.60 1164.94 1064.92
968.17 899.36 968.24 976.76 851.43 914.05 824.64 1055.01 1159.34 1161.83
404.04 650.50 688.89 670.47 553.80 524.28 662.22 994.06 752.25 605.77
1.08 129.16 241.79 296.84 270.56 244.33 301.57 344.99 420.73 351.78
0.00 0.00 4.44 63.60 81.75 81.80 77.13 96.90 96.69 132.23
0.00 0.00 0.00 0.00 8.34 18.68 26.32 34.75 25.83 39.22
