1.5 42.06E-40 47
2.0 59.16E-40 17
3.0 70.60E-40 15
3.5 77.91E-40 14
4.0 73.93E-40 16
5.0 68.00E-40 15
6.0 77.84E-40 14
8.0 75.33E-40 17
10.0 0 0
