1.0000 0.6473 0.6439 0.6222 0.6044 0.5626 0.5413 0.4658 0.3521
0.6473 1.0000 0.7892 0.7816 0.7574 0.7206 0.6997 0.5881 0.4480
0.6439 0.7892 1.0000 0.8263 0.8173 0.7878 0.7691 0.6543 0.4922
0.6222 0.7816 0.8263 1.0000 0.8389 0.8179 0.8179 0.7063 0.5530
0.6044 0.7574 0.8173 0.8389 1.0000 0.8335 0.8381 0.7472 0.5873
0.5626 0.7206 0.7878 0.8179 0.8335 1.0000 0.8373 0.7489 0.6007
0.5413 0.6997 0.7691 0.8179 0.8381 0.8373 1.0000 0.7920 0.6509
0.4658 0.5881 0.6543 0.7063 0.7472 0.7489 0.7920 1.0000 0.6466
0.3521 0.4480 0.4922 0.5530 0.5873 0.6007 0.6509 0.6466 1.0000
