# Bin (degrees), dsig/dtheta_mu (10^-38 cm^2 / degree / Ar), Error
# http://arxiv.org/pdf/1404.4809v3.pdf
0 7.31 2.87
2 16.7 3.5
4 15.7 2.7
6 16.0 2.9
8 11.2 2.5
10 8.86 1.78
12 8.32 2.07
14 6.74 1.41
16 5.32 1.36
18 4.49 1.12
20 4.29 1.06
22 3.96 1.06
24 2.67 0.85
26 1.23 0.54
28 2.35 0.88
30 1.04 0.56
32 0.61 0.61
34 1.38 0.77
36 0.00 0.00
