-1.000	0.793E-40
-0.620	1.055E-40
-0.340	1.317E-40
-0.130	1.570E-40
0.060	1.895E-40
0.200	2.154E-40
0.320	2.460E-40
0.420	2.687E-40
0.520	3.020E-40
0.600	3.509E-40
0.670	3.764E-40
0.730	4.197E-40
0.780	4.753E-40
0.830	5.265E-40
0.870	6.074E-40
0.910	6.981E-40
0.950	8.109E-40
0.975	9.170E-40
1.000 0.000E-40
