0 2.68E-42 46
10 9.60E-42 23
20 9.94E-42 21
30 12.64E-42 19
40 12.59E-42 18
50 10.71E-42 20
60 8.30E-42 24
70 9.19E-42 24
80 5.59E-42 30
90 5.33E-42 24
120 1.64E-42 32
180 0.00 0.00
