0.000966  0.0013858  -0.0000418  0.0000749  0.0000835  0.0000468  0.0000249  0.0000121  0.0000058
0.0013858  0.0037297  0.0010112  0.0008641  0.0005755  0.0002781  0.0001472  0.0000721  0.0000347
-0.0000418  0.0010112  0.0006594  0.0004378  0.0002607  0.0001148  0.0000578  0.0000279  0.000014
0.0000749  0.0008641  0.0004378  0.0005827  0.0002926  0.0001208  0.0000568  0.000027  0.0000136
0.0000835  0.0005755  0.0002607  0.0002926  0.0003194  0.0001052  0.0000456  0.0000194  0.0000092
0.0000468  0.0002781  0.0001148  0.0001208  0.0001052  0.0001256  0.0000411  0.0000135  0.0000044
0.0000249  0.0001472  0.0000578  0.0000568  0.0000456  0.0000411  0.0000588  0.0000138  0.0000041
0.0000121  0.0000721  0.0000279  0.000027  0.0000194  0.0000135  0.0000138  0.0000207  0.0000051
0.0000058  0.0000347  0.000014  0.0000136  0.0000092  0.0000044  0.0000041  0.0000051  0.0000079
