0.0420 0.1947 0.1071 0.1179 0.0825 0.0341 0.0122 0.0019 0.0012
0.1947 0.9108 0.4947 0.5428 0.3779 0.1540 0.0537 0.0074 0.0049
0.1071 0.4947 0.2756 0.3041 0.2131 0.0886 0.0319 0.0052 0.0032
0.1179 0.5428 0.3041 0.3361 0.2360 0.0987 0.0358 0.0060 0.0036
0.0825 0.3779 0.2131 0.2360 0.1663 0.0703 0.0259 0.0046 0.0026
0.0341 0.1540 0.0886 0.0987 0.0703 0.0306 0.0118 0.0025 0.0013
0.0122 0.0537 0.0319 0.0358 0.0259 0.0118 0.0048 0.0012 0.0006
0.0019 0.0074 0.0052 0.0060 0.0046 0.0025 0.0012 0.0005 0.0002
0.0012 0.0049 0.0032 0.0036 0.0026 0.0013 0.0006 0.0002 0.0001
