0.0007803  0.0014033  0.0001656  0.0001398  0.0000948  0.0000417  0.0000181  0.000004  0.0000014
0.0014033  0.0077102  0.0016934  0.0010592  0.0005185  0.0001968  0.0000902  0.0000224  0.0000075
0.0001656  0.0016934  0.0011912  0.0006337  0.0002988  0.0001055  0.0000484  0.0000138  0.0000057
0.0001398  0.0010592  0.0006337  0.0008985  0.0003508  0.0001187  0.0000451  0.0000109  0.0000052
0.0000948  0.0005185  0.0002988  0.0003508  0.0004187  0.0001104  0.0000365  0.0000066  0.0000028
0.0000417  0.0001968  0.0001055  0.0001187  0.0001104  0.0001744  0.000041  0.000009  0.0000016
0.0000181  0.0000902  0.0000484  0.0000451  0.0000365  0.000041  0.0000898  0.000016  0.0000031
0.000004  0.0000224  0.0000138  0.0000109  0.0000066  0.000009  0.000016  0.0000326  0.0000054
0.0000014  0.0000075  0.0000057  0.0000052  0.0000028  0.0000016  0.0000031  0.0000054  0.000007
