0.0	1.6071E-38	7.156E-40
0.05	1.4849E-38	3.976E-40
0.1	1.107E-38	1.921E-40
0.15	8.436E-39	1.498E-40
0.2	6.381E-39	1.633E-40
0.25	4.684E-39	1.613E-40
0.3	3.5421E-39	1.403E-40
0.35	2.7681E-39	1.592E-40
0.4	2.1247E-39	1.706E-40
0.45	1.6601E-39	1.447E-40
0.5	1.1581E-39	1.204E-40
0.6	6.951E-40	1.042E-40
0.7	4.389E-40	8.790E-41
0.8	2.4235E-40	6.319E-41
1.0	1.0658E-40	4.100E-41
1.2	3.884E-41	2.086E-41
1.5	1.0392E-41	9.554E-42
2.0	0.0		0.0
