0		101
0.1		129
0.2		105
0.3		77
0.4		68
0.5		62
0.6		57
0.7		32
0.8		23
0.9		29
1		18
1.1		18
1.2		13
1.3		18
1.4		10
1.5		17
1.6		7
1.7		4
1.8		6
1.9		5
2		4
2.1		5
2.2		2
2.3		2
2.4		1
2.5		1
2.6		2
2.7		3
2.8		2
2.9		3
3		2
3.1		1
3.2		1
3.3		0
3.4		0
3.5		1
3.6		1
3.7		0
3.8		2
3.9		2
4		0
4.1		1
4.2		0
4.3		0
4.4		0
4.5		0
4.6		0
4.7		0
4.8		3
4.9		2
5		0
