****************************************************************************************************
This file includes true energy spectra and migration matrices for the neutral current elastic sample
with the reconstructed energy from 40 to 650 MeV and flat fiducial volume cut R < 4.2m.
****************************************************************************************************

 99.8<Trec<111.8       |  0.000000e+00      0.000000e+00      2.357332e+00      1.244524e+01      4.480690e+01      1.257584e+02      1.766720e+02      1.372225e+02      5.930118e+01      2.068795e+01      8.486396e+00      5.028975e+00      2.200177e+00      2.828799e+00      1.100088e+00      1.276482e+00      9.746783e-01      4.714664e-01      6.286219e-01      4.714664e-01      3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
111.8<Trec<123.7       |  0.000000e+00      0.000000e+00      1.571555e-01      5.500442e+00      1.999421e+01      8.046019e+01      1.674315e+02      1.760540e+02      9.557056e+01      4.041114e+01      1.566945e+01      6.453771e+00      4.732028e+00      2.061891e+00      1.599833e+00      7.857774e-01      7.857774e-01      6.286219e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
123.7<Trec<135.7       |  0.000000e+00      0.000000e+00      3.143109e-01      3.457420e+00      1.504518e+01      4.627511e+01      1.280760e+02      1.911152e+02      1.512451e+02      7.311559e+01      2.864572e+01      9.900795e+00      5.971908e+00      3.457420e+00      1.885866e+00      1.728710e+00      1.257244e+00      6.286219e-01      1.257244e+00      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00    
135.7<Trec<147.6       |  0.000000e+00      0.000000e+00      3.143109e-01      1.414399e+00      6.612391e+00      2.074831e+01      7.588543e+01      1.543332e+02      1.831984e+02      1.199873e+02      4.908516e+01      1.920523e+01      1.037226e+01      4.557509e+00      3.143110e+00      1.885866e+00      9.429328e-01      1.885866e+00      7.857774e-01      8.097238e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
147.6<Trec<159.6       |  0.000000e+00      0.000000e+00      0.000000e+00      1.100088e+00      3.300265e+00      1.131581e+01      3.889824e+01      1.017234e+02      1.711293e+02      1.426688e+02      7.890194e+01      3.661723e+01      1.337877e+01      8.963477e+00      4.400353e+00      1.885866e+00      2.043021e+00      1.100088e+00      4.714664e-01      3.143109e-01      4.714664e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
159.6<Trec<171.6       |  0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      7.857774e-01      5.380855e+00      2.266811e+01      6.840446e+01      1.287768e+02      1.559094e+02      1.233217e+02      5.943400e+01      2.908914e+01      1.275331e+01      5.657597e+00      3.928887e+00      1.100088e+00      1.571555e+00      6.286219e-01      6.286219e-01      3.143109e-01      4.714664e-01      4.714664e-01      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
171.6<Trec<183.5       |  0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      7.857774e-01      2.696113e+00      8.823646e+00      3.055137e+01      8.307999e+01      1.437609e+02      1.392532e+02      9.545619e+01      4.485434e+01      2.092690e+01      1.075530e+01      6.600530e+00      2.514488e+00      2.671643e+00      5.002978e-01      9.429328e-01      4.714664e-01      1.571555e-01      0.000000e+00      6.286219e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
183.5<Trec<195.5       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.286219e-01      5.168523e-01      2.673577e+00      1.808804e+01      4.579464e+01      1.092520e+02      1.531247e+02      1.256952e+02      6.705289e+01      3.649545e+01      1.734369e+01      9.272173e+00      7.235313e+00      2.514488e+00      2.357332e+00      1.728710e+00      3.143109e-01      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
195.5<Trec<207.5       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      3.159818e-01      1.571555e+00      6.914841e+00      2.187666e+01      5.803682e+01      1.127786e+02      1.189119e+02      1.005433e+02      5.965392e+01      2.861244e+01      1.180789e+01      7.071996e+00      4.714664e+00      4.243198e+00      2.514488e+00      7.857774e-01      1.571555e-01      1.571555e-01      6.286219e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
207.5<Trec<219.4       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.286219e-01      3.771731e+00      1.368049e+01      3.190256e+01      7.778269e+01      1.214732e+02      1.192034e+02      8.218397e+01      4.180336e+01      1.964443e+01      1.052942e+01      6.906602e+00      3.320306e+00      2.043021e+00      1.257244e+00      1.257244e+00      4.714664e-01      7.857774e-01      3.143109e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
219.4<Trec<231.4       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e+00      4.557509e+00      1.681564e+01      4.246348e+01      9.189282e+01      1.132960e+02      9.555688e+01      6.667971e+01      3.698670e+01      1.728710e+01      8.205991e+00      5.657597e+00      2.671643e+00      2.514488e+00      7.857774e-01      1.571555e-01      4.714664e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
231.4<Trec<243.3       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      6.266966e-01      1.571555e+00      8.800707e+00      1.983320e+01      5.597887e+01      8.922762e+01      1.105729e+02      8.410719e+01      5.258074e+01      2.860230e+01      1.824969e+01      1.037226e+01      5.028975e+00      4.446440e+00      2.043021e+00      7.857774e-01      4.714664e-01      4.714664e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
243.3<Trec<255.3       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      6.286219e-01      3.614576e+00      8.643551e+00      3.020152e+01      5.831641e+01      9.467503e+01      1.015116e+02      7.354876e+01      4.197145e+01      2.580932e+01      1.431196e+01      7.229152e+00      4.109985e+00      1.728710e+00      1.257244e+00      6.286219e-01      6.286219e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
255.3<Trec<267.3       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.100088e+00      3.784006e+00      1.398957e+01      3.522324e+01      7.335608e+01      9.345429e+01      8.367532e+01      5.616512e+01      3.604762e+01      2.074452e+01      1.178666e+01      5.028975e+00      2.828799e+00      1.414399e+00      7.857774e-01      1.100088e+00      7.857774e-01      1.141206e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
267.3<Trec<279.2       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      6.286219e-01      1.885866e+00      6.914841e+00      1.700679e+01      3.948052e+01      6.889160e+01      8.573221e+01      7.279465e+01      5.505604e+01      2.828798e+01      1.574168e+01      6.600530e+00      4.871819e+00      2.043021e+00      3.143109e-01      6.286219e-01      4.714664e-01      3.143109e-01      1.571555e-01      3.143109e-01      3.143109e-01      3.143109e-01      3.143109e-01      0.000000e+00      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
279.2<Trec<291.2       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      9.429328e-01      3.000669e+00      9.007400e+00      1.984987e+01      4.899360e+01      7.720145e+01      8.415828e+01      6.565739e+01      4.416069e+01      2.561634e+01      1.477261e+01      6.443374e+00      4.400353e+00      1.100088e+00      1.571555e+00      1.571555e+00      1.571555e-01      4.714664e-01      4.714664e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
291.2<Trec<303.1       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e+00      3.300265e+00      1.021511e+01      2.597262e+01      4.970868e+01      6.707035e+01      7.120782e+01      5.720459e+01      3.354072e+01      1.634417e+01      1.120259e+01      6.129064e+00      3.928887e+00      2.671643e+00      1.414399e+00      6.286219e-01      7.857774e-01      3.143109e-01      4.714664e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01    
303.1<Trec<315.1       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      4.714664e-01      6.286219e-01      3.771731e+00      1.257244e+01      2.609732e+01      5.241609e+01      6.844734e+01      6.324598e+01      4.904779e+01      2.786689e+01      1.526161e+01      9.115018e+00      5.343286e+00      3.457420e+00      2.200177e+00      1.885866e+00      1.100088e+00      4.714664e-01      6.286219e-01      1.571555e-01      6.286219e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
315.1<Trec<327.1       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.414399e+00      1.728710e+00      5.186131e+00      1.527710e+01      3.682030e+01      5.476348e+01      6.294501e+01      6.195338e+01      3.837779e+01      2.153030e+01      9.743639e+00      7.543463e+00      4.557509e+00      2.985954e+00      1.885866e+00      7.857774e-01      6.286219e-01      7.857774e-01      6.286219e-01      0.000000e+00      6.286219e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
327.1<Trec<339.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.414399e+00      2.217139e+00      6.607046e+00      1.794014e+01      3.363945e+01      4.687252e+01      5.921569e+01      5.471114e+01      3.256200e+01      1.833224e+01      1.103061e+01      5.210773e+00      4.243198e+00      2.828799e+00      1.257244e+00      7.857774e-01      4.714664e-01      4.714664e-01      1.571555e-01      4.714664e-01      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
339.0<Trec<351.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      9.429328e-01      2.357332e+00      8.486396e+00      1.938208e+01      3.601189e+01      5.138984e+01      6.055606e+01      4.356434e+01      2.781652e+01      1.288675e+01      9.429328e+00      5.844753e+00      3.464787e+00      2.200177e+00      1.885866e+00      6.286219e-01      1.571555e-01      1.571555e-01      0.000000e+00      3.143109e-01      3.143109e-01      4.714664e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
351.0<Trec<362.9       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      3.928887e+00      7.857774e+00      1.964443e+01      3.776418e+01      5.200973e+01      4.829630e+01      3.080247e+01      2.058737e+01      1.052942e+01      7.071996e+00      4.243198e+00      3.771731e+00      2.671643e+00      1.728710e+00      1.571555e+00      6.286219e-01      1.571555e-01      6.286219e-01      4.714664e-01      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
362.9<Trec<374.9       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      1.728710e+00      3.614576e+00      9.272173e+00      2.310185e+01      4.140260e+01      4.429719e+01      4.064874e+01      2.828798e+01      1.702774e+01      8.172085e+00      5.657597e+00      3.614576e+00      4.714664e+00      1.571555e+00      9.429328e-01      4.714664e-01      4.714664e-01      1.257244e+00      6.286219e-01      1.571555e-01      0.000000e+00      4.714664e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.386286e-01    
374.9<Trec<386.9       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      7.857774e-01      1.728710e+00      4.086042e+00      9.915316e+00      2.341617e+01      4.267290e+01      4.528627e+01      3.441705e+01      2.200177e+01      1.338683e+01      9.900795e+00      5.688611e+00      3.300265e+00      2.671643e+00      6.286219e-01      1.414399e+00      6.286219e-01      1.414399e+00      7.857774e-01      6.286219e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
386.9<Trec<398.8       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      1.257244e+00      4.557509e+00      1.529683e+01      2.891661e+01      3.826962e+01      3.725884e+01      2.819785e+01      1.733232e+01      1.216632e+01      7.071996e+00      4.086042e+00      2.671643e+00      1.571555e+00      9.429328e-01      1.257244e+00      4.714664e-01      1.100088e+00      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
398.8<Trec<410.8       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      9.429328e-01      9.429328e-01      8.061710e+00      1.903657e+01      3.441705e+01      3.284549e+01      3.268834e+01      1.890750e+01      1.288675e+01      7.882312e+00      5.825505e+00      3.614576e+00      2.828799e+00      2.985954e+00      6.286219e-01      1.885866e+00      4.714664e-01      4.714664e-01      7.857774e-01      7.857774e-01      6.286219e-01      1.571555e-01      0.000000e+00      3.543093e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00    
410.8<Trec<422.7       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      9.429328e-01      3.143110e+00      1.068657e+01      2.027306e+01      3.431300e+01      3.017385e+01      2.658184e+01      1.571555e+01      1.272959e+01      6.012860e+00      4.714664e+00      3.771731e+00      1.913672e+00      1.100088e+00      1.885866e+00      1.414399e+00      9.429328e-01      6.286219e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.930176e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01    
422.7<Trec<434.7       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      3.143109e-01      3.143109e-01      3.614576e+00      1.100088e+01      2.533395e+01      3.017385e+01      2.949465e+01      1.948728e+01      1.241528e+01      7.229152e+00      5.028975e+00      2.985954e+00      2.357332e+00      2.200177e+00      9.429328e-01      1.571555e+00      9.429328e-01      4.714664e-01      3.143109e-01      3.143109e-01      0.000000e+00      6.286219e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00    
434.7<Trec<446.7       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      2.357332e+00      7.261388e+00      1.180271e+01      2.884910e+01      3.170656e+01      2.483973e+01      1.871624e+01      8.329240e+00      4.899190e+00      3.143110e+00      1.885866e+00      1.728710e+00      1.257244e+00      1.100088e+00      4.714664e-01      4.714664e-01      1.414399e+00      6.286219e-01      3.143109e-01      1.571555e-01      0.000000e+00      4.714664e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00    
446.7<Trec<458.6       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      6.286219e-01      2.200177e+00      7.700618e+00      2.028390e+01      3.568859e+01      3.191849e+01      2.060448e+01      1.198169e+01      7.543463e+00      5.028975e+00      3.947290e+00      3.143110e+00      2.043021e+00      1.257244e+00      7.857774e-01      1.257244e+00      7.857774e-01      0.000000e+00      1.571555e-01      3.143109e-01      0.000000e+00      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01    
458.6<Trec<470.6       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      9.429328e-01      2.997488e+00      8.643551e+00      1.988622e+01      2.844514e+01      2.703074e+01      1.782709e+01      1.308029e+01      7.386307e+00      4.871819e+00      3.928887e+00      1.728710e+00      1.728710e+00      1.571555e+00      1.100088e+00      1.571555e+00      9.429328e-01      3.143109e-01      7.857774e-01      5.208213e-01      3.143109e-01      4.714664e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      5.026335e-01    
470.6<Trec<482.5       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      9.429328e-01      3.143110e+00      1.091838e+01      1.966184e+01      2.247323e+01      2.263039e+01      1.021511e+01      7.386307e+00      6.443374e+00      4.714664e+00      2.985954e+00      2.043021e+00      1.906698e+00      1.885866e+00      1.414399e+00      1.272817e+00      6.286219e-01      1.571555e-01      7.857774e-01      4.714664e-01      9.429328e-01      6.286219e-01      4.714664e-01      4.714664e-01      3.143109e-01      0.000000e+00      0.000000e+00      4.714664e-01    
