****************************************************************************************************
This file includes true energy spectra and migration matrices for the high energy neutral current elastic sample proton+neutron (the denominator of the ratio)
with reconstructed energy from 350 to 800 MeV
****************************************************************************************************

440.0<Trec<455.0       |  0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.257244e+00      7.089030e+00      1.969994e+01      5.764017e+01      7.612177e+01      5.551572e+01      3.019097e+01      1.748426e+01      1.005795e+01      6.618933e+00      5.500442e+00      2.200177e+00      2.357332e+00      1.728710e+00      2.043021e+00      3.143109e-01      4.714664e-01      3.143109e-01      7.857774e-01      3.143109e-01      4.714664e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01    
455.0<Trec<470.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      9.429328e-01      8.800707e+00      2.751374e+01      5.602978e+01      6.270503e+01      4.481665e+01      2.984284e+01      1.540124e+01      9.743639e+00      7.700618e+00      4.243198e+00      2.357332e+00      2.357332e+00      2.357332e+00      1.885866e+00      9.429328e-01      1.306599e+00      1.100088e+00      9.429328e-01      4.714664e-01      3.143109e-01      3.143109e-01      1.571555e-01      0.000000e+00      4.714664e-01    
470.0<Trec<485.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      2.043021e+00      7.700618e+00      3.087712e+01      5.094549e+01      5.298591e+01      3.190256e+01      1.492977e+01      1.320106e+01      8.643551e+00      5.971908e+00      4.264030e+00      4.243198e+00      3.143110e+00      2.372905e+00      9.429328e-01      1.100088e+00      6.286219e-01      1.728710e+00      9.429328e-01      9.429328e-01      3.143109e-01      3.143109e-01      1.571555e-01      9.429328e-01    
485.0<Trec<500.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      2.514488e+00      8.643551e+00      2.642261e+01      5.083279e+01      4.168601e+01      2.107271e+01      1.370127e+01      8.517562e+00      6.129064e+00      7.543463e+00      3.457420e+00      3.300265e+00      3.457420e+00      2.828799e+00      1.100088e+00      9.429328e-01      1.100088e+00      3.143109e-01      3.143109e-01      4.529395e-01      3.143109e-01      1.571555e-01      8.311777e-01    
500.0<Trec<515.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.883225e-01      1.885866e+00      1.005795e+01      3.488852e+01      4.591318e+01      2.420194e+01      1.445830e+01      8.957862e+00      6.635946e+00      5.343286e+00      3.928887e+00      3.771731e+00      2.043021e+00      3.020005e+00      1.571555e+00      1.728710e+00      9.429328e-01      1.444382e+00      9.429328e-01      1.100088e+00      7.857774e-01      1.571555e-01      1.414399e+00    
515.0<Trec<530.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      3.928887e+00      1.292231e+01      3.237403e+01      3.221687e+01      1.634417e+01      1.021511e+01      6.129064e+00      4.871819e+00      3.457420e+00      3.771731e+00      3.300265e+00      2.671643e+00      1.100088e+00      3.143109e-01      2.713275e+00      1.414399e+00      7.857774e-01      6.286219e-01      0.000000e+00      6.286219e-01      2.043021e+00    
530.0<Trec<545.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      6.286219e-01      4.243198e+00      2.185567e+01      2.880856e+01      2.153030e+01      1.320106e+01      7.116077e+00      5.343286e+00      4.227044e+00      3.300265e+00      3.332007e+00      1.885866e+00      2.671643e+00      1.122764e+00      1.100088e+00      9.429328e-01      7.857774e-01      6.286219e-01      1.100088e+00      0.000000e+00      2.828799e+00    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.257244e+00      7.229152e+00      2.507154e+01      2.691975e+01      1.228893e+01      9.900795e+00      4.714664e+00      3.928887e+00      4.086042e+00      2.788760e+00      1.885866e+00      1.100088e+00      1.414399e+00      1.688672e+00      1.257244e+00      3.143109e-01      3.143109e-01      1.571555e-01      4.714664e-01      2.200177e+00    
560.0<Trec<575.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.286219e-01      2.985954e+00      1.450385e+01      2.844514e+01      1.901581e+01      1.103151e+01      8.250584e+00      4.712280e+00      4.118130e+00      3.300265e+00      1.728710e+00      1.885866e+00      1.284773e+00      1.571555e+00      9.429328e-01      7.857774e-01      7.857774e-01      9.429328e-01      1.571555e-01      1.885866e+00    
575.0<Trec<590.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      6.286219e-01      8.014929e+00      2.233060e+01      2.875945e+01      1.257244e+01      9.272173e+00      5.215342e+00      4.459310e+00      2.872075e+00      2.828799e+00      1.414399e+00      1.728710e+00      1.257244e+00      6.286219e-01      4.714664e-01      4.714664e-01      3.143109e-01      4.714664e-01      1.728710e+00    
590.0<Trec<605.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      2.200177e+00      1.258487e+01      2.455883e+01      1.508693e+01      1.196045e+01      6.600530e+00      4.871819e+00      4.714664e+00      3.300265e+00      2.200177e+00      1.902497e+00      1.100088e+00      7.857774e-01      9.429328e-01      9.429328e-01      4.714664e-01      1.571555e-01      2.828799e+00    
605.0<Trec<620.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      9.429328e-01      4.759181e+00      1.823004e+01      2.168746e+01      1.241528e+01      8.329240e+00      4.435890e+00      3.327935e+00      1.597857e+00      2.671643e+00      1.257244e+00      1.414399e+00      1.414399e+00      7.857774e-01      4.714664e-01      1.100088e+00      7.857774e-01      2.357332e+00    
620.0<Trec<635.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e+00      5.998784e+00      2.044489e+01      1.719125e+01      8.800707e+00      5.657597e+00      3.457420e+00      2.514488e+00      2.985954e+00      3.300265e+00      1.728710e+00      1.571555e+00      7.857774e-01      7.857774e-01      6.286219e-01      7.857774e-01      2.357332e+00    
635.0<Trec<650.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      4.756632e+00      1.162951e+01      1.524408e+01      1.007622e+01      5.657597e+00      3.457420e+00      2.828799e+00      2.671643e+00      1.885866e+00      2.200177e+00      7.857774e-01      1.257244e+00      1.414399e+00      1.414399e+00      4.714664e-01      1.885866e+00    
650.0<Trec<665.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      3.766451e-01      5.485449e-01      7.857774e-01      6.403336e+00      1.147235e+01      1.309648e+01      7.102976e+00      4.557509e+00      3.771731e+00      2.671643e+00      2.064723e+00      1.571555e+00      1.257244e+00      1.257244e+00      2.043021e+00      6.600308e-01      7.857774e-01      3.614576e+00    
665.0<Trec<680.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      2.742724e-01      2.742724e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      9.429328e-01      7.229152e+00      1.037226e+01      7.857774e+00      5.186131e+00      4.243198e+00      2.514488e+00      3.888848e+00      1.257244e+00      9.429328e-01      1.728710e+00      1.257244e+00      9.429328e-01      3.143109e-01      2.890273e+00    
680.0<Trec<695.0       |  1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.286219e-01      3.488400e+00      7.386307e+00      1.054936e+01      3.614576e+00      4.425785e+00      3.143110e+00      2.631604e+00      1.571555e+00      1.571555e+00      1.571555e+00      1.257244e+00      1.571555e-01      1.571555e-01      1.891163e+00    
695.0<Trec<710.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      1.883225e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      4.714664e-01      3.771731e+00      1.021511e+01      6.805119e+00      4.305532e+00      2.985954e+00      2.688275e+00      1.728710e+00      2.200177e+00      4.714664e-01      7.857774e-01      1.571555e+00      0.000000e+00      4.114708e+00    
710.0<Trec<725.0       |  1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      2.742724e-01      1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      3.143109e-01      4.714664e-01      1.885866e+00      5.814753e+00      5.657597e+00      5.186131e+00      2.530205e+00      2.828799e+00      2.074188e+00      1.257244e+00      1.728710e+00      6.286219e-01      7.857774e-01      1.257244e+00      3.973875e+00    
725.0<Trec<740.0       |  0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.625950e-01      0.000000e+00      2.742724e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      1.571555e-01      3.325712e+00      5.374453e+00      5.531609e+00      3.300265e+00      2.200177e+00      2.223206e+00      1.571555e+00      9.429328e-01      7.857774e-01      4.714664e-01      6.286219e-01      4.758818e+00    
740.0<Trec<755.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      2.742724e-01      1.571555e-01      1.288411e+00      3.174277e+00      4.588676e+00      2.859966e+00      2.671643e+00      1.257244e+00      1.288224e+00      1.571555e+00      4.714664e-01      1.571555e-01      7.857774e-01      3.771731e+00    
755.0<Trec<770.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      1.883225e-01      7.857774e-01      2.631604e+00      4.086042e+00      2.828799e+00      2.043021e+00      1.728710e+00      1.257244e+00      1.414399e+00      4.714664e-01      1.100088e+00      3.143109e-01      3.834066e+00    
770.0<Trec<785.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.766451e-01      2.742724e-01      2.742724e-01      0.000000e+00      0.000000e+00      3.766451e-01      0.000000e+00      1.881355e-01      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      4.714664e-01      6.286219e-01      3.042741e+00      3.300265e+00      2.828799e+00      2.043021e+00      1.100088e+00      9.429328e-01      4.714664e-01      1.130268e+00      4.714664e-01      3.771731e+00    
785.0<Trec<800.0       |  0.000000e+00      0.000000e+00      2.742724e-01      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      1.883225e-01      1.883225e-01      3.766451e-01      4.624080e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      2.742724e-01      0.000000e+00      9.740999e-01      2.074188e+00      3.457420e+00      2.859966e+00      3.291206e+00      1.571555e+00      1.257244e+00      1.100088e+00      1.571555e-01      1.100088e+00      3.300265e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 5. Migration matrix (Ttrue vs Trec) for the neutral current elastic on Carbon protons and with FSI.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  4.557509e+00      3.143110e+00      6.286219e+00      1.401037e+01      2.170943e+01      2.674959e+01      2.310185e+01      2.173006e+01      1.791845e+01      1.857257e+01      1.339070e+01      1.084373e+01      6.914841e+00      6.443374e+00      3.614576e+00      3.300265e+00      1.728710e+00      2.200177e+00      3.143109e-01      3.143109e-01      6.286219e-01      6.286219e-01      3.143109e-01      3.143109e-01      3.143109e-01      1.571555e-01      0.000000e+00      3.143109e-01      1.571555e-01      7.857774e-01    
365.0<Trec<380.0       |  1.414399e+00      1.100088e+00      2.985954e+00      5.971908e+00      1.211907e+01      1.857341e+01      2.187945e+01      2.310185e+01      1.948728e+01      1.650133e+01      1.418471e+01      1.370267e+01      1.085312e+01      5.695374e+00      5.971908e+00      4.717660e+00      3.300265e+00      1.728710e+00      1.257244e+00      9.739130e-01      7.857774e-01      1.571555e-01      6.286219e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      9.357393e-01    
380.0<Trec<395.0       |  1.885866e+00      1.257244e+00      1.257244e+00      3.143110e+00      5.971908e+00      1.005795e+01      1.667543e+01      1.937427e+01      2.107832e+01      1.792671e+01      1.588292e+01      1.430115e+01      1.005795e+01      8.486396e+00      9.586484e+00      5.500442e+00      5.343286e+00      2.043021e+00      2.043021e+00      9.429328e-01      1.100088e+00      6.286219e-01      1.571555e-01      6.286219e-01      4.714664e-01      6.286219e-01      1.571555e-01      3.143109e-01      3.143109e-01      7.857774e-01    
395.0<Trec<410.0       |  1.571555e+00      6.286219e-01      1.257244e+00      1.414399e+00      2.985954e+00      5.976928e+00      1.162951e+01      1.634323e+01      1.382968e+01      1.525249e+01      1.398684e+01      1.370767e+01      1.259179e+01      9.776054e+00      8.187063e+00      7.857774e+00      6.914841e+00      2.828799e+00      3.300265e+00      2.671643e+00      2.043021e+00      1.571555e+00      9.429328e-01      4.714664e-01      3.143109e-01      9.429328e-01      0.000000e+00      4.714664e-01      0.000000e+00      1.100088e+00    
410.0<Trec<425.0       |  1.728710e+00      4.714664e-01      4.714664e-01      1.257244e+00      1.414399e+00      3.300265e+00      8.643551e+00      1.241528e+01      1.367253e+01      1.445830e+01      1.430115e+01      1.367253e+01      1.193733e+01      1.120960e+01      1.100088e+01      8.975201e+00      5.691347e+00      4.889950e+00      4.557509e+00      2.514488e+00      2.828799e+00      1.885866e+00      1.100088e+00      6.286219e-01      6.286219e-01      1.126208e+00      4.714664e-01      0.000000e+00      1.571555e-01      1.257244e+00    
425.0<Trec<440.0       |  9.429328e-01      3.143109e-01      6.286219e-01      6.286219e-01      4.714664e-01      2.043021e+00      3.777029e+00      7.386307e+00      1.071526e+01      1.131519e+01      1.212704e+01      1.087295e+01      9.743639e+00      1.227960e+01      8.486396e+00      8.643551e+00      9.115018e+00      6.600530e+00      7.543463e+00      4.400353e+00      3.457420e+00      2.828799e+00      1.885866e+00      1.257244e+00      1.100088e+00      4.714664e-01      6.286219e-01      7.857774e-01      4.714664e-01      2.514488e+00    
440.0<Trec<455.0       |  1.100088e+00      0.000000e+00      3.143109e-01      4.714664e-01      4.714664e-01      1.100088e+00      1.728710e+00      3.614576e+00      4.743632e+00      7.713538e+00      8.194168e+00      1.194382e+01      1.131519e+01      9.586484e+00      1.162951e+01      1.022758e+01      8.172085e+00      8.996976e+00      6.600530e+00      5.814753e+00      4.871819e+00      5.500442e+00      2.357332e+00      2.514488e+00      2.514488e+00      6.286219e-01      9.429328e-01      9.429328e-01      3.143109e-01      1.885866e+00    
455.0<Trec<470.0       |  9.429328e-01      3.143109e-01      3.323891e-01      4.714664e-01      7.857774e-01      4.714664e-01      1.100088e+00      2.043021e+00      4.714664e+00      7.551274e+00      8.643551e+00      9.586484e+00      8.496692e+00      7.386307e+00      8.329240e+00      1.084373e+01      1.024067e+01      1.068657e+01      8.807233e+00      7.543463e+00      8.172085e+00      6.129064e+00      4.871819e+00      3.614576e+00      2.514488e+00      2.828799e+00      2.514488e+00      1.257244e+00      9.429328e-01      2.671643e+00    
470.0<Trec<485.0       |  4.714664e-01      3.143109e-01      6.286219e-01      6.286219e-01      4.714664e-01      4.714664e-01      7.857774e-01      1.100088e+00      2.514488e+00      4.243198e+00      5.044967e+00      7.071996e+00      7.543463e+00      5.832700e+00      7.082995e+00      5.814753e+00      8.345558e+00      7.700618e+00      8.197678e+00      7.857774e+00      8.957862e+00      7.386307e+00      6.600530e+00      5.657597e+00      3.457420e+00      4.557509e+00      2.828799e+00      2.985954e+00      1.752018e+00      5.814753e+00    
485.0<Trec<500.0       |  7.857774e-01      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      6.286219e-01      6.286219e-01      4.714664e-01      2.200177e+00      1.100088e+00      2.985954e+00      5.186131e+00      7.229152e+00      5.543900e+00      5.657597e+00      5.518852e+00      4.400353e+00      6.443374e+00      7.093612e+00      7.386307e+00      8.172085e+00      4.871819e+00      8.643551e+00      6.914841e+00      5.182013e+00      4.086042e+00      5.343286e+00      4.086042e+00      2.514488e+00      8.486396e+00    
500.0<Trec<515.0       |  4.714664e-01      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      4.714664e-01      3.143109e-01      3.143109e-01      7.857774e-01      7.857774e-01      6.286219e-01      2.671643e+00      3.771731e+00      4.871819e+00      6.291517e+00      3.614576e+00      3.614576e+00      5.657597e+00      2.514488e+00      5.814753e+00      3.928887e+00      5.186131e+00      4.243198e+00      5.699250e+00      5.028975e+00      3.785118e+00      3.614576e+00      3.971823e+00      4.400353e+00      1.637515e+01    
515.0<Trec<530.0       |  4.714664e-01      1.571555e-01      3.143109e-01      1.571555e-01      1.571555e-01      4.714664e-01      0.000000e+00      2.742724e-01      0.000000e+00      1.571555e-01      7.857774e-01      7.857774e-01      3.143110e+00      3.457420e+00      2.671643e+00      1.885866e+00      3.143110e+00      2.200177e+00      2.671643e+00      3.928887e+00      3.174277e+00      3.928887e+00      3.457420e+00      4.400353e+00      5.028975e+00      5.028975e+00      2.868074e+00      3.143110e+00      3.928887e+00      2.153030e+01    
530.0<Trec<545.0       |  4.714664e-01      3.143109e-01      3.143109e-01      1.571555e-01      1.571555e-01      3.143109e-01      1.571555e-01      1.571555e-01      6.286219e-01      4.714664e-01      6.286219e-01      7.857774e-01      1.728710e+00      1.885866e+00      2.357332e+00      1.571555e+00      1.728710e+00      1.414399e+00      6.286219e-01      9.429328e-01      1.257244e+00      2.514488e+00      1.257244e+00      2.985954e+00      2.043021e+00      4.400353e+00      2.828799e+00      5.051629e+00      2.671643e+00      2.115847e+01    
545.0<Trec<560.0       |  3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01      1.571555e-01      6.286219e-01      3.143109e-01      1.571555e-01      1.100088e+00      3.143109e-01      1.885866e+00      1.414399e+00      1.257244e+00      1.728710e+00      1.571555e+00      1.257244e+00      1.885866e+00      2.043021e+00      1.414399e+00      1.257244e+00      1.414399e+00      1.885866e+00      1.728710e+00      9.764909e-01      9.429328e-01      1.728710e+00      1.712995e+01    
560.0<Trec<575.0       |  1.571555e-01      4.714664e-01      3.143109e-01      3.143109e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      4.714664e-01      1.257244e+00      1.414399e+00      3.031473e+00      2.514488e+00      1.257244e+00      7.857774e-01      9.429328e-01      1.100088e+00      4.714664e-01      4.714664e-01      1.118165e+00      1.414399e+00      1.414399e+00      1.257244e+00      1.100088e+00      1.728710e+00      1.964443e+01    
575.0<Trec<590.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      3.196087e-01      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      7.857774e-01      9.429328e-01      1.885866e+00      2.043021e+00      1.414399e+00      1.571555e+00      2.043021e+00      9.739130e-01      1.257244e+00      6.286219e-01      7.857774e-01      1.257244e+00      6.286219e-01      9.429328e-01      1.100088e+00      7.857774e-01      2.126875e+01    
590.0<Trec<605.0       |  5.024465e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      4.714664e-01      1.571555e-01      0.000000e+00      3.143109e-01      4.714664e-01      6.286219e-01      9.429328e-01      1.728710e+00      1.728710e+00      6.286219e-01      6.286219e-01      9.429328e-01      9.429328e-01      1.728710e+00      1.060050e+00      1.414399e+00      9.429328e-01      7.857774e-01      9.429328e-01      9.429328e-01      1.980159e+01    
605.0<Trec<620.0       |  0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      9.028943e-01      0.000000e+00      1.571555e-01      1.100088e+00      1.728710e+00      1.131465e+00      1.414399e+00      1.257244e+00      1.571555e-01      4.714664e-01      1.257244e+00      7.857774e-01      6.286219e-01      9.429328e-01      3.143109e-01      9.429328e-01      4.714664e-01      1.716422e+01    
620.0<Trec<635.0       |  3.454780e-01      3.143109e-01      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      1.571555e+00      1.728710e+00      7.857774e-01      1.100088e+00      7.857774e-01      7.857774e-01      4.714664e-01      1.100088e+00      1.571555e-01      9.429328e-01      3.324048e-01      3.143109e-01      3.314403e-01      1.677560e+01    
635.0<Trec<650.0       |  0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      3.143109e-01      0.000000e+00      7.857774e-01      3.143109e-01      1.414399e+00      9.429328e-01      6.286219e-01      9.664366e-01      7.857774e-01      4.714664e-01      3.143109e-01      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      1.402626e+01    
650.0<Trec<665.0       |  3.766451e-01      0.000000e+00      4.714664e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      4.714664e-01      1.571555e-01      4.714664e-01      4.714664e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      6.286219e-01      9.429328e-01      1.100088e+00      9.429328e-01      6.286219e-01      4.714664e-01      1.571555e-01      4.714664e-01      6.286219e-01      3.143109e-01      4.714664e-01      3.143109e-01      8.817338e+00    
665.0<Trec<680.0       |  3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      2.742724e-01      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      1.883225e-01      1.571555e-01      3.143109e-01      0.000000e+00      9.028943e-01      1.571555e-01      3.143109e-01      4.714664e-01      3.143109e-01      3.143109e-01      1.374361e+00      7.857774e-01      3.143109e-01      0.000000e+00      4.714664e-01      1.571555e-01      1.571555e-01      1.131519e+01    
680.0<Trec<695.0       |  1.883225e-01      0.000000e+00      3.143109e-01      4.880982e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      4.714664e-01      9.429328e-01      3.143109e-01      9.429328e-01      6.286219e-01      9.028943e-01      3.143109e-01      0.000000e+00      1.571555e-01      7.857774e-01      5.024465e-01      8.660183e+00    
695.0<Trec<710.0       |  8.790915e-01      2.742724e-01      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      1.883225e-01      2.742724e-01      0.000000e+00      3.454780e-01      3.452910e-01      0.000000e+00      1.571555e-01      4.714664e-01      6.286219e-01      4.714664e-01      6.597890e-01      4.714664e-01      1.571555e-01      4.714664e-01      0.000000e+00      0.000000e+00      8.431560e+00    
710.0<Trec<725.0       |  2.742724e-01      5.485449e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      3.143109e-01      1.100088e+00      1.060050e+00      3.143109e-01      6.286219e-01      9.429328e-01      3.143109e-01      1.571555e-01      1.571555e-01      3.143109e-01      9.617651e+00    
725.0<Trec<740.0       |  1.883225e-01      3.766451e-01      2.742724e-01      1.883225e-01      2.742724e-01      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      7.857774e-01      4.714664e-01      4.714664e-01      3.143109e-01      2.742724e-01      0.000000e+00      4.714664e-01      3.143109e-01      6.452537e-01      8.491693e+00    
740.0<Trec<755.0       |  8.390530e-01      1.883225e-01      5.649677e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      3.454780e-01      1.571555e-01      1.883225e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      1.571555e-01      2.742724e-01      4.714664e-01      4.714664e-01      3.143109e-01      1.883225e-01      1.571555e-01      6.286219e+00    
