0.00 0.0140 34
45.00 0.0118 34
90.00 0.0125 30
135.00 0.0209 21
180.00 0.0225 20
225.00 0.0198 22
270.00 0.0202 23
315.00 0.0175 29
360.00 0.00 0.00
