0.00 0.166 19
2.00 0.488 12
4.00 0.771 10
6.00 0.846 10
8.00 0.921 9
10.00 0.856 10
12.00 0.879 9
16.00 0.830 11
20.00 0.566 19
25.00 0.00 0
