0.00    337.9
0.05    378.139
0.10    421.804
0.15    380.993
0.20    347.317
0.25    304.795
0.30    261.13
0.35    218.037
0.40    143.265
0.45    126.142
0.50    95.8904
0.55    87.0434
0.60    43.9498
0.65    37.9566
0.70    41.9521
0.75    24.8288
0.80    28.8242
0.85    21.9749
0.90    11.9863
0.95    11.9863
1.00    0.0
