0.00    0.0
0.05    0.0
0.10  	0.0
0.15  	0.0
0.20  	0.0
0.25  	1.02822
0.30  	8.69884
0.35    23.8603
0.40    50.2564
0.45    91.6342
0.50    151.722
0.55    252.985
0.60    417.904
0.65    537.893
0.70    871.284
0.75    1234.62
0.80    1807.62
0.85    2646.42
0.90    3578.83
0.95    3691.33
1.00    0.0
