0.00    0.0
0.05    0.0
0.10  	0.0
0.15  	0.0
0.20  	0.0
0.25  	0.0
0.30  	0.0
0.35    2.87356
0.40    5.74713
0.45    10.3448
0.50    18.9655
0.55    18.9655
0.60    31.6092
0.65    40.2299
0.70    68.3908
0.75    74.7126
0.80    86.2069
0.85    129.885
0.90    158.046
0.95    243.103
1.00    0.0
