0.00   404.911
0.05   237.007
0.10   200.742
0.15   139.92
0.20   93.9463
0.25   78.8121
0.30   52.827
0.35   43.1182
0.40   23.9863
0.45   19.1319
0.50   15.7053
0.55   13.7065
0.60   7.70988
0.65   3.99772
0.70   5.99657
0.75   3.99772
0.80   2.28441
0.85   1.71331
0.90   0.0
0.95   0.856653
1.00   0.0

