0.00    0.0
0.05    0.0
0.10  	0.0
0.15  	0.0
0.20  	0.0
0.25  	0.0
0.30  	0.0
0.35    4.11175
0.40    5.25515
0.45    41.5287
0.50    70.5531
0.55    123.554
0.60    163.174
0.65    240.71 
0.70    338.88 
0.75    435.376
0.80    532.987
0.85    560.896
0.90    510.181
0.95    339.577
1.00    0.0
