0.0    0.0
0.1    0.0
0.2    23.9459
0.3    133.138
0.4    241.097
0.5    249.985
0.6    199.727
0.7    158.834
0.8    131.002
0.9    110.81 
1.0    66.7123
1.1    34.9373
1.2    14.992 
1.3    2.19328
1.4    0.0
1.5    0.0
