0.0115786  0.0032833  0.0035514  0.0028011  0.0033532 
0.0032833  0.0052294  0.0033033  0.0017276  0.0039493 
0.0035514  0.0033033  0.0056863  0.0024422  0.0038693 
0.0028011  0.0017276  0.0024422  0.0056806  0.0020417 
0.0033532  0.0039493  0.0038693  0.0020417  0.0121011
