0.0036977  0.0015221  0.0012723  0.0012522  0.0015817 
0.0015221  0.0016633  0.0011179  0.0009809  0.0012775 
0.0012723  0.0011179  0.0015424  0.0010767  0.0012250 
0.0012522  0.0009809  0.0010767  0.0017379  0.0012785 
0.0015817  0.0012775  0.0012250  0.0012785  0.0033763

