0.0059341  0.0023496  0.0013103  0.0012227  0.0020147 
0.0023496  0.0020199  0.0012274  0.0012661  0.0014781 
0.0013103  0.0012274  0.0017174  0.0012600  0.0011282 
0.0012227  0.0012661  0.0012600  0.0022868  0.0015241 
0.0020147  0.0014781  0.0011282  0.0015241  0.0033058

