0.0039966  0.0011363  0.0003745  0.0001887  0.0001448 
0.0011363  0.0013187  0.0008093  0.0004520  0.0002879 
0.0003745  0.0008093  0.0011547  0.0009388  0.0006947 
0.0001887  0.0004520  0.0009388  0.0013503  0.0014895 
0.0001448  0.0002879  0.0006947  0.0014895  0.0025473

