0.0622894  0.0080332  0.0005898  0.0000145  0.0000023  0.0000015  0.0000016 
0.0080332  0.0128249  0.0033918  0.0004286  0.0000571  0.0000187  0.0000125 
0.0005898  0.0033918  0.0106841  0.0046625  0.0009239  0.0001328  0.0000017 
0.0000145  0.0004286  0.0046625  0.0135238  0.0064309  0.0011481  0.0000816 
0.0000023  0.0000571  0.0009239  0.0064309  0.0146914  0.0057707  0.0008695 
0.0000015  0.0000187  0.0001328  0.0011481  0.0057707  0.0131767  0.0058034 
0.0000016  0.0000125  0.0000017  0.0000816  0.0008695  0.0058034  0.0140011
