# Bin (GeV/c), dsig/dtheta_pi (10^-38 cm^2 /nucleon /degree), Error
# PRD 98, 052002 (2018)
  0 0.0060 0.0037
 25 0.0062 0.0025
 50 0.0101 0.0029
 75 0.0020 0.0009
125 0.0002 0.0004
180 0.0000 0.0000
