# Bin (GeV/c), dsig/dp_mu (10^-38 cm^2 /nucleon /GeV /c), Error
# PRD 98, 052002 (2018)
0  0.0413 0.0280
3  0.0563 0.0182
6  0.0363 0.0129
12 0.0063 0.0047
21 0.0039 0.0025
30 0.0000 0.0000
