Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
26 - 71 | 0.0
26 - 72 | 0.00510007136544
26 - 73 | 0.00540345247046
26 - 74 | 0.00609863473523
26 - 75 | 0.00635593899777
26 - 76 | 0.00495284498468
26 - 77 | 0.00408851245567
26 - 78 | 0.00344593667954
26 - 79 | 0.00300537116061
26 - 80 | 0.00240299932693
26 - 81 | 0.00178838384272
26 - 82 | 0.000646373296884
26 - 83 | 2.77701952251e-06
26 - 84 | 0.00313499064516
26 - 85 | 0.00388745069427
26 - 86 | 0.00401202302071
26 - 87 | 0.00456006139707
26 - 88 | 0.00290241720095
26 - 89 | 0.00291222420622
26 - 90 | 0.00275828026208
26 - 91 | 0.00253242433844
26 - 92 | 0.00219632869514
26 - 93 | 0.00201362120629
26 - 94 | 0.00217875843103
26 - 95 | 0.00011701564704
27 - 0 | 0.0026991733176
27 - 1 | 0.00387500625896
27 - 2 | 0.00271235453541
27 - 3 | 0.00121970948978
27 - 4 | 0.000817212753504
27 - 5 | 0.0003655187842
27 - 6 | 0.000168343840016
27 - 7 | 5.45821702377e-05
27 - 8 | 0.0
27 - 9 | 0.0
27 - 10 | 0.0
27 - 11 | 0.0
27 - 12 | 0.00223424525331
27 - 13 | 0.00247012245543
27 - 14 | 0.00352945575801
27 - 15 | 0.00245828709059
27 - 16 | 0.000785074197095
27 - 17 | 0.000739309834366
27 - 18 | 0.000456220855083
27 - 19 | 0.0002045842223
27 - 20 | 6.65486998527e-05
27 - 21 | 0.0
27 - 22 | 0.0
27 - 23 | 0.0
27 - 24 | 0.00210727927853
27 - 25 | 0.00298844297282
27 - 26 | 0.00461571658374
27 - 27 | 0.00419101524706
27 - 28 | 0.00167587543258
27 - 29 | 0.000912806607692
27 - 30 | 0.000957945084463
27 - 31 | 0.000578964935551
27 - 32 | 0.000258527923105
27 - 33 | 2.14136071323e-05
27 - 34 | 0.0
27 - 35 | 0.0
27 - 36 | 0.00166888397388
27 - 37 | 0.00160686549549
27 - 38 | 0.00319330775819
27 - 39 | 0.00206451980661
27 - 40 | 0.00200905244036
27 - 41 | 0.00131491226072
27 - 42 | 0.00126125989923
27 - 43 | 0.00114534514759
27 - 44 | 0.000594694811818
27 - 45 | 5.5982477922e-05
27 - 46 | 0.0
27 - 47 | 0.0
27 - 48 | 0.00173088269162
27 - 49 | 0.00296084728878
27 - 50 | 0.00383526333889
27 - 51 | 0.00350555952283
27 - 52 | 0.00293112019088
27 - 53 | 0.00106804168908
27 - 54 | 0.00170520279429
27 - 55 | -0.00199123790933
27 - 56 | 0.000935233597516
27 - 57 | 0.000370185507542
27 - 58 | 2.83156294026e-05
27 - 59 | 0.0
27 - 60 | 0.00218998996792
27 - 61 | 0.00393677201943
27 - 62 | 0.00739786265274
27 - 63 | 0.00774330541944
27 - 64 | 0.00574474616179
27 - 65 | 0.00176254355628
27 - 66 | 0.00131521937917
27 - 67 | 0.00178865142473
27 - 68 | 0.00152166699876
27 - 69 | 0.000815734232727
27 - 70 | 0.000130253774663
27 - 71 | 0.0
27 - 72 | 0.00179072228228
27 - 73 | 3.19389769004e-06
27 - 74 | -0.00202378982812
27 - 75 | -0.00294066301648
27 - 76 | -0.00279767509985
27 - 77 | 0.00327536998039
27 - 78 | 0.00200293195813
27 - 79 | 0.001938408544
27 - 80 | 0.0019135685728
27 - 81 | 0.00131184811079
27 - 82 | 0.000525557191366
27 - 83 | 3.11271678503e-06
27 - 84 | 0.00211502538038
27 - 85 | 0.00137255433566
27 - 86 | 0.00168500215025
27 - 87 | 0.00130287870412
27 - 88 | 0.000678996195219
27 - 89 | 0.00267780535844
27 - 90 | 0.00168891327966
27 - 91 | 0.00131254238258
27 - 92 | 0.00149644983631
27 - 93 | 0.00158165513924
27 - 94 | 0.00185350063204
27 - 95 | 0.000113928782886
28 - 0 | 0.00258441597314
28 - 1 | 0.00326007668979
28 - 2 | 0.00236091168401
28 - 3 | 0.000843317007876
28 - 4 | 0.000384012135093
28 - 5 | 0.00017242654804
28 - 6 | 6.01472316231e-05
28 - 7 | 2.15887008284e-05
28 - 8 | 0.0
28 - 9 | 0.0
28 - 10 | 0.0
28 - 11 | 0.0
28 - 12 | 0.00205357802755
28 - 13 | 0.00260291532728
28 - 14 | 0.00243841750601
28 - 15 | 0.00118273570724
28 - 16 | 0.000788082568938
28 - 17 | 0.000426480075966
28 - 18 | 0.00020437947403
28 - 19 | 0.000118029980445
28 - 20 | 3.33745038867e-05
28 - 21 | 0.0
28 - 22 | 0.0
28 - 23 | 0.0
28 - 24 | 0.00209807883343
28 - 25 | 0.00271559589209
28 - 26 | 0.00262442229663
28 - 27 | 0.00167587543258
28 - 28 | 0.00140271077936
28 - 29 | 0.000840528160725
28 - 30 | 0.000504637176848
28 - 31 | 0.000317988720264
28 - 32 | -4.41286064579e-05
28 - 33 | -1.40088207756e-05
28 - 34 | 0.0
28 - 35 | 0.0
28 - 36 | 0.00211677181495
28 - 37 | 0.00258737795599
28 - 38 | 0.00284689002829
28 - 39 | 0.00212049548456
28 - 40 | 0.00135516032904
28 - 41 | 0.00104134994144
28 - 42 | 0.000766654919972
28 - 43 | 0.000578786229829
28 - 44 | 0.000184290996642
28 - 45 | -0.000127524854933
28 - 46 | 0.0
28 - 47 | 0.0
28 - 48 | 0.00197702145696
28 - 49 | 0.00211100726326
28 - 50 | 0.00256857270766
28 - 51 | 0.00198205561347
28 - 52 | 0.00155920004025
28 - 53 | 0.00151639728232
28 - 54 | 0.000938401814195
28 - 55 | 0.00414836188845
28 - 56 | 0.000494304230148
28 - 57 | 0.000143548257117
28 - 58 | 1.66332817784e-05
28 - 59 | 0.0
28 - 60 | 0.00199338274204
28 - 61 | 0.00165395031853
28 - 62 | 0.00197057251432
28 - 63 | 0.00146699451764
28 - 64 | 0.00111672963381
28 - 65 | 0.00144750580265
28 - 66 | 0.00140498086904
28 - 67 | 0.00103028574033
28 - 68 | 0.000772368487625
28 - 69 | 0.000316822016546
28 - 70 | 5.31718298747e-05
28 - 71 | 0.0
28 - 72 | 0.00171189611704
28 - 73 | 0.00224823246981
28 - 74 | 0.00294201167529
28 - 75 | 0.00308916438366
28 - 76 | 0.00246526250017
28 - 77 | 0.0012938461477
28 - 78 | 0.00130385311959
28 - 79 | 0.00122273697649
28 - 80 | 0.00100065552715
28 - 81 | 0.000729015845285
28 - 82 | 0.000273335832261
28 - 83 | 1.55210987606e-06
28 - 84 | 0.00110833014491
28 - 85 | 0.00139319956358
28 - 86 | 0.00156618271153
28 - 87 | 0.0016577514821
28 - 88 | 0.00123320805488
28 - 89 | 0.000912198147294
28 - 90 | 0.00100183057441
28 - 91 | 0.00101620731331
28 - 92 | 0.000947599204277
28 - 93 | 0.000869129294622
28 - 94 | 0.000908943336008
28 - 95 | 4.97486446007e-05
29 - 0 | 0.00197362259173
29 - 1 | 0.00238345177095
29 - 2 | 0.00184081754738
29 - 3 | 0.00059534887138
29 - 4 | 0.000223459274496
29 - 5 | 9.39231315333e-05
29 - 6 | 2.1109969309e-05
29 - 7 | 1.06714275681e-05
29 - 8 | 0.0
29 - 9 | 0.0
29 - 10 | 0.0
29 - 11 | 0.0
29 - 12 | 0.00153585521953
29 - 13 | 0.00198494640747
29 - 14 | 0.00177169458615
29 - 15 | 0.000717857843064
29 - 16 | 0.000589406984104
29 - 17 | 0.000273725261666
29 - 18 | 0.000112319186085
29 - 19 | 7.49281420187e-05
29 - 20 | 1.80412646569e-05
29 - 21 | 0.0
29 - 22 | 0.0
29 - 23 | 0.0
29 - 24 | 0.00159608206625
29 - 25 | 0.00199529930882
29 - 26 | 0.00179970694253
29 - 27 | 0.000912806607692
29 - 28 | 0.000840528160725
29 - 29 | 0.000732522002876
29 - 30 | 0.000325255541278
29 - 31 | 0.000192132051094
29 - 32 | -9.90285980754e-05
29 - 33 | -1.70776483328e-05
29 - 34 | 0.0
29 - 35 | 0.0
29 - 36 | 0.00169570773837
29 - 37 | 0.00206632022272
29 - 38 | 0.00214329867909
29 - 39 | 0.0016861748336
29 - 40 | 0.000921252548766
29 - 41 | 0.000777158833097
29 - 42 | 0.000520687587993
29 - 43 | 0.000348856876085
29 - 44 | 7.01417881537e-05
29 - 45 | -0.000125572678542
29 - 46 | 0.0
29 - 47 | 0.0
29 - 48 | 0.0015783021701
29 - 49 | 0.00140932997765
29 - 50 | 0.00176709567481
29 - 51 | 0.00130712883033
29 - 52 | 0.00101956627165
29 - 53 | 0.00126029756412
29 - 54 | 0.000617258093929
29 - 55 | 0.00421675439121
29 - 56 | 0.000320763519877
29 - 57 | 8.18057665784e-05
29 - 58 | 1.12694249311e-05
29 - 59 | 0.0
29 - 60 | 0.00151137338115
29 - 61 | 0.000842937753824
29 - 62 | 0.000605292928019
29 - 63 | 0.000114836321969
29 - 64 | 0.000110781982703
29 - 65 | 0.00106522034274
29 - 66 | 0.00114317294939
29 - 67 | 0.000677767813543
29 - 68 | 0.000464870373812
29 - 69 | 0.000167158220761
29 - 70 | 3.19929726815e-05
29 - 71 | 0.0
29 - 72 | 0.0013119833308
29 - 73 | 0.00203108668658
29 - 74 | 0.00303632557127
29 - 75 | 0.00336431850207
29 - 76 | 0.00274098993567
29 - 77 | 0.000682728730098
29 - 78 | 0.000911100663424
29 - 79 | 0.000824427116347
29 - 80 | 0.000637737656166
29 - 81 | 0.000489206880442
29 - 82 | 0.000190281141298
29 - 83 | 9.40384724127e-07
29 - 84 | 0.000690464046554
29 - 85 | 0.00102451072911
29 - 86 | 0.00111582089007
29 - 87 | 0.00133660263441
29 - 88 | 0.000985542481251
29 - 89 | 0.000385590407844
29 - 90 | 0.000658110775842
29 - 91 | 0.000738565197947
29 - 92 | 0.000615723664124
29 - 93 | 0.000554233737807
29 - 94 | 0.000615212051141
29 - 95 | 3.19750611457e-05
30 - 0 | 0.000473234066476
30 - 1 | 0.00092106383001
30 - 2 | 0.000690646784464
30 - 3 | 0.000419210778702
30 - 4 | 0.000343436329951
30 - 5 | 0.00014462304496
30 - 6 | 8.63346615764e-05
30 - 7 | 3.04477764098e-05
30 - 8 | 0.0
30 - 9 | 0.0
30 - 10 | 0.0
30 - 11 | 0.0
30 - 12 | 0.00040081750912
30 - 13 | 0.00058804226409
30 - 14 | 0.00103193975038
30 - 15 | 0.000764163390249
30 - 16 | 0.000244104035441
30 - 17 | 0.000327115550824
30 - 18 | 0.00020716554096
30 - 19 | 9.55578749366e-05
30 - 20 | 4.20237346431e-05
30 - 21 | 0.0
30 - 22 | 0.0
30 - 23 | 0.0
30 - 24 | 0.00029091502533
30 - 25 | 0.000566831445952
30 - 26 | 0.00106557289776
30 - 27 | 0.000957945084463
30 - 28 | 0.000504637176848
30 - 29 | 0.000325255541278
30 - 30 | 0.000505632348728
30 - 31 | 0.000310160129695
30 - 32 | 0.000252122226901
30 - 33 | 3.13916013659e-05
30 - 34 | 0.0
30 - 35 | 0.0
30 - 36 | 3.32515768712e-05
30 - 37 | 0.000268573270373
30 - 38 | 0.00112265557118
30 - 39 | 0.000500593797738
30 - 40 | 0.000568975196432
30 - 41 | 0.000457415566825
30 - 42 | 0.000490971915212
30 - 43 | 0.000468996432652
30 - 44 | 0.000307377278613
30 - 45 | 8.61862768006e-05
30 - 46 | 0.0
30 - 47 | 0.0
30 - 48 | -1.4427280065e-05
30 - 49 | 0.000688475553274
30 - 50 | 0.000901328148954
30 - 51 | 0.000786704986754
30 - 52 | 0.00061532303134
30 - 53 | 0.000232799241565
30 - 54 | 0.000585617360746
30 - 55 | -0.00147308614275
30 - 56 | 0.000350335886882
30 - 57 | 0.000168397180391
30 - 58 | 1.70697036234e-05
30 - 59 | 0.0
30 - 60 | 0.000110915336468
30 - 61 | 0.000949906258714
30 - 62 | 0.00178253926521
30 - 63 | 0.00184868349374
30 - 64 | 0.00141399520879
30 - 65 | 0.000442134138904
30 - 66 | 0.000205718779263
30 - 67 | 0.000634021963648
30 - 68 | 0.000594871676923
30 - 69 | 0.000366106348718
30 - 70 | 6.14883117152e-05
30 - 71 | 0.0
30 - 72 | 0.000171619352244
30 - 73 | -0.00017330022147
30 - 74 | -0.000525170946974
30 - 75 | -0.000835851317142
30 - 76 | -0.000823626527325
30 - 77 | 0.000739462460819
30 - 78 | 0.000510600841081
30 - 79 | 0.000654514321471
30 - 80 | 0.000761509042741
30 - 81 | 0.000517809327331
30 - 82 | 0.00019112767067
30 - 83 | 1.38396531643e-06
30 - 84 | 0.000573289869797
30 - 85 | 0.000219285836917
30 - 86 | 0.000467994612776
30 - 87 | 0.000204639912467
30 - 88 | 0.000187526079493
30 - 89 | 0.000653357894256
30 - 90 | 0.000405189186024
30 - 91 | 0.000360810616355
30 - 92 | 0.000601341935868
30 - 93 | 0.000693877978744
30 - 94 | 0.000704262709621
30 - 95 | 4.39476962669e-05
31 - 0 | 0.000320513316156
31 - 1 | 0.000569742762073
31 - 2 | 0.000464324733051
31 - 3 | 0.000259564367011
31 - 4 | 0.000199899733383
31 - 5 | 9.79357544531e-05
31 - 6 | 6.83658005248e-05
31 - 7 | 2.12055178535e-05
31 - 8 | 0.0
31 - 9 | 0.0
31 - 10 | 0.0
31 - 11 | 0.0
31 - 12 | 0.000277482673197
31 - 13 | 0.000377258778082
31 - 14 | 0.000665932518666
31 - 15 | 0.000474206398427
31 - 16 | 0.000159495856988
31 - 17 | 0.000212556957804
31 - 18 | 0.00013215393449
31 - 19 | 7.67817358921e-05
31 - 20 | 3.78711291129e-05
31 - 21 | 0.0
31 - 22 | 0.0
31 - 23 | 0.0
31 - 24 | 0.000194577871844
31 - 25 | 0.000343599179279
31 - 26 | 0.000683589497913
31 - 27 | 0.000578964935551
31 - 28 | 0.000317988720264
31 - 29 | 0.000192132051094
31 - 30 | 0.000310160129695
31 - 31 | 0.000258770579243
31 - 32 | 0.000234254536108
31 - 33 | 2.99585116313e-05
31 - 34 | 0.0
31 - 35 | 0.0
31 - 36 | 6.72313015437e-05
31 - 37 | 0.000157600477608
31 - 38 | 0.000641937165596
31 - 39 | 0.00033690667897
31 - 40 | 0.000375312749493
31 - 41 | 0.000279044841481
31 - 42 | 0.000301819975502
31 - 43 | 0.000304512032442
31 - 44 | 0.000218912583913
31 - 45 | 5.21707192214e-05
31 - 46 | 0.0
31 - 47 | 0.0
31 - 48 | 1.46730263453e-05
31 - 49 | 0.000393291565512
31 - 50 | 0.000535698090484
31 - 51 | 0.000498119658785
31 - 52 | 0.000401100373485
31 - 53 | 0.000133926991836
31 - 54 | 0.00032181242896
31 - 55 | -0.000245401019214
31 - 56 | 0.000209604881269
31 - 57 | 0.000104244274448
31 - 58 | 1.25856917693e-05
31 - 59 | 0.0
31 - 60 | 7.51455392689e-05
31 - 61 | 0.000491147475248
31 - 62 | 0.0010607568035
31 - 63 | 0.00110468130646
31 - 64 | 0.000842499704481
31 - 65 | 0.000269310049077
31 - 66 | 0.000112879116065
31 - 67 | 0.000358219726882
31 - 68 | 0.000363871502896
31 - 69 | 0.000225620689243
31 - 70 | 3.60086612603e-05
31 - 71 | 0.0
31 - 72 | 0.000110991755569
31 - 73 | -0.000169129734917
31 - 74 | -0.000296736401608
31 - 75 | -0.000405671246594
31 - 76 | -0.000426106826324
31 - 77 | 0.0004331348559
31 - 78 | 0.000316093335137
31 - 79 | 0.000401435306291
31 - 80 | 0.000462053482566
31 - 81 | 0.000333562509097
31 - 82 | 0.000119844634491
31 - 83 | 8.38271750971e-07
31 - 84 | 0.000314285388898
31 - 85 | 0.000113316734522
31 - 86 | 0.00026932175237
31 - 87 | 0.000137419417974
31 - 88 | 0.000113010155223
31 - 89 | 0.000372825844427
31 - 90 | 0.000223426726393
31 - 91 | 0.000199064051663
31 - 92 | 0.000374808850978
31 - 93 | 0.000437865997598
31 - 94 | 0.00044708681201
31 - 95 | 2.65819294049e-05
32 - 0 | -0.000948168810462
32 - 1 | -0.000936303030456
32 - 2 | -0.000712200603335
32 - 3 | -3.32514558697e-05
32 - 4 | 0.000191016664303
32 - 5 | 8.33617929122e-05
32 - 6 | 9.48107921386e-05
32 - 7 | 2.9923955519e-05
32 - 8 | 0.0
32 - 9 | 0.0
32 - 10 | 0.0
32 - 11 | 0.0
32 - 12 | -0.000687643833987
32 - 13 | -0.00108238817391
32 - 14 | -0.000316859362331
32 - 15 | 0.000253320168408
32 - 16 | -0.00017249651998
32 - 17 | 0.000170606587726
32 - 18 | 0.000115466517649
32 - 19 | 5.94129962513e-05
32 - 20 | 5.16528142834e-05
32 - 21 | 0.0
32 - 22 | 0.0
32 - 23 | 0.0
32 - 24 | -0.000886706082562
32 - 25 | -0.00110475782172
32 - 26 | -0.000329350485663
32 - 27 | 0.000258527923105
32 - 28 | -4.41286064579e-05
32 - 29 | -9.90285980754e-05
32 - 30 | 0.000252122226901
32 - 31 | 0.000234254536108
32 - 32 | 0.000550048390552
32 - 33 | 7.70837489852e-05
32 - 34 | 0.0
32 - 35 | 0.0
32 - 36 | -0.00119787389601
32 - 37 | -0.00145517590031
32 - 38 | -0.000490096758428
32 - 39 | -0.000755695225157
32 - 40 | -7.6668864861e-05
32 - 41 | -3.18598186512e-05
32 - 42 | 0.000144588434093
32 - 43 | 0.000182050128336
32 - 44 | 0.000330365187927
32 - 45 | 0.000228341259604
32 - 46 | 0.0
32 - 47 | 0.0
32 - 48 | -0.0011951623085
32 - 49 | -0.000485138929411
32 - 50 | -0.0005090469053
32 - 51 | -0.000248968041716
32 - 52 | -0.00015371469662
32 - 53 | -0.000752241771848
32 - 54 | 0.000165665376914
32 - 55 | -0.00487201093289
32 - 56 | 6.7445783596e-05
32 - 57 | 0.000117055477159
32 - 58 | 1.37036932826e-05
32 - 59 | 0.0
32 - 60 | -0.00101344043603
32 - 61 | 0.0001351161015
32 - 62 | 0.00121258537004
32 - 63 | 0.00164505783309
32 - 64 | 0.00125938642516
32 - 65 | -0.000358503420315
32 - 66 | -0.000626787890604
32 - 67 | 8.12793120031e-05
32 - 68 | 0.000163848936147
32 - 69 | 0.00023508756848
32 - 70 | 4.02436702149e-05
32 - 71 | 0.0
32 - 72 | -0.000808184572311
32 - 73 | -0.00187978319275
32 - 74 | -0.0028341706174
32 - 75 | -0.00320960454145
32 - 76 | -0.00282674381445
32 - 77 | 0.000168312873489
32 - 78 | -8.93139618917e-05
32 - 79 | 5.82381680456e-05
32 - 80 | 0.000207882086715
32 - 81 | 0.000102922264732
32 - 82 | 6.96562387585e-05
32 - 83 | 6.86427964683e-07
32 - 84 | 2.34648556168e-05
32 - 85 | -0.000637116842714
32 - 86 | -0.000495006207797
32 - 87 | -0.000838779205982
32 - 88 | -0.000529996833275
32 - 89 | 0.000339623731327
32 - 90 | -7.47101510213e-05
32 - 91 | -0.00018578268629
32 - 92 | 6.45877652854e-05
32 - 93 | 0.0001555350427
32 - 94 | 0.00027630682444
32 - 95 | 2.03492963186e-05
33 - 0 | -0.000136434280686
33 - 1 | -0.00014345730992
33 - 2 | -0.000114446249989
33 - 3 | -1.08416158182e-05
33 - 4 | 2.62315045872e-05
33 - 5 | 1.07316257138e-05
33 - 6 | 1.35166091493e-05
33 - 7 | 5.28732911025e-06
33 - 8 | 0.0
33 - 9 | 0.0
33 - 10 | 0.0
33 - 11 | 0.0
33 - 12 | -0.000102258307301
33 - 13 | -0.000172769880751
33 - 14 | -6.34546487023e-05
33 - 15 | 2.68237387248e-05
33 - 16 | -2.80073801755e-05
33 - 17 | 2.17930555629e-05
33 - 18 | 1.55564698471e-05
33 - 19 | 9.13439165198e-06
33 - 20 | 7.58773888664e-06
33 - 21 | 0.0
33 - 22 | 0.0
33 - 23 | 0.0
33 - 24 | -0.000131635247536
33 - 25 | -0.000173525012203
33 - 26 | -6.94093516622e-05
33 - 27 | 2.14136071323e-05
33 - 28 | -1.40088207756e-05
33 - 29 | -1.70776483328e-05
33 - 30 | 3.13916013659e-05
33 - 31 | 2.99585116313e-05
33 - 32 | 7.70837489852e-05
33 - 33 | 1.29175136201e-05
33 - 34 | 0.0
33 - 35 | 0.0
33 - 36 | -0.000174715067324
33 - 37 | -0.000222743993913
33 - 38 | -8.75424510862e-05
33 - 39 | -0.000123438202865
33 - 40 | -2.05768046819e-05
33 - 41 | -1.06496823173e-05
33 - 42 | 1.61587856943e-05
33 - 43 | 2.24754645637e-05
33 - 44 | 4.62985642429e-05
33 - 45 | 3.77849902505e-05
33 - 46 | 0.0
33 - 47 | 0.0
33 - 48 | -0.000175698677424
33 - 49 | -8.70821442176e-05
33 - 50 | -9.2426136444e-05
33 - 51 | -5.36320652813e-05
33 - 52 | -3.45486733531e-05
33 - 53 | -0.000115103091371
33 - 54 | 2.33401248731e-05
33 - 55 | -0.000732936655203
33 - 56 | 7.96079590145e-06
33 - 57 | 1.79776270205e-05
33 - 58 | 2.27999790486e-06
33 - 59 | 0.0
33 - 60 | -0.000146936873385
33 - 61 | 4.57132816249e-06
33 - 62 | 0.000147372158534
33 - 63 | 0.000208997719726
33 - 64 | 0.00016022612122
33 - 65 | -6.1154089559e-05
33 - 66 | -9.36554917869e-05
33 - 67 | 6.38775250146e-06
33 - 68 | 1.53843324703e-05
33 - 69 | 3.18520708358e-05
33 - 70 | 6.44077665803e-06
33 - 71 | 0.0
33 - 72 | -0.000117559207513
33 - 73 | -0.000276039194183
33 - 74 | -0.000413776381231
33 - 75 | -0.000461995989945
33 - 76 | -0.000407566055335
33 - 77 | 1.08610004513e-05
33 - 78 | -2.05893394024e-05
33 - 79 | -2.56076910477e-06
33 - 80 | 2.27029422912e-05
33 - 81 | 9.00114750981e-06
33 - 82 | 8.87981568853e-06
33 - 83 | 8.8129000637e-08
33 - 84 | -6.93547785704e-07
33 - 85 | -0.000100189384624
33 - 86 | -8.09397403979e-05
33 - 87 | -0.000127059269758
33 - 88 | -7.88366513816e-05
33 - 89 | 4.17341213253e-05
33 - 90 | -1.56305786449e-05
33 - 91 | -3.16622437516e-05
33 - 92 | 1.99952353142e-06
33 - 93 | 1.58422154463e-05
33 - 94 | 3.78507445547e-05
33 - 95 | 2.88367659891e-06
34 - 0 | 0.0
34 - 1 | 0.0
34 - 2 | 0.0
34 - 3 | 0.0
34 - 4 | 0.0
34 - 5 | 0.0
34 - 6 | 0.0
34 - 7 | 0.0
34 - 8 | 0.0
34 - 9 | 0.0
34 - 10 | 0.0
34 - 11 | 0.0
34 - 12 | 0.0
34 - 13 | 0.0
34 - 14 | 0.0
34 - 15 | 0.0
34 - 16 | 0.0
34 - 17 | 0.0
34 - 18 | 0.0
34 - 19 | 0.0
34 - 20 | 0.0
34 - 21 | 0.0
34 - 22 | 0.0
34 - 23 | 0.0
34 - 24 | 0.0
34 - 25 | 0.0
34 - 26 | 0.0
34 - 27 | 0.0
34 - 28 | 0.0
34 - 29 | 0.0
34 - 30 | 0.0
34 - 31 | 0.0
34 - 32 | 0.0
34 - 33 | 0.0
34 - 34 | 0.0
34 - 35 | 0.0
34 - 36 | 0.0
34 - 37 | 0.0
34 - 38 | 0.0
34 - 39 | 0.0
34 - 40 | 0.0
34 - 41 | 0.0
34 - 42 | 0.0
34 - 43 | 0.0
34 - 44 | 0.0
34 - 45 | 0.0
34 - 46 | 0.0
34 - 47 | 0.0
34 - 48 | 0.0
34 - 49 | 0.0
34 - 50 | 0.0
34 - 51 | 0.0
34 - 52 | 0.0
34 - 53 | 0.0
34 - 54 | 0.0
34 - 55 | 0.0
34 - 56 | 0.0
34 - 57 | 0.0
34 - 58 | 0.0
34 - 59 | 0.0
34 - 60 | 0.0
34 - 61 | 0.0
34 - 62 | 0.0
34 - 63 | 0.0
34 - 64 | 0.0
34 - 65 | 0.0
34 - 66 | 0.0
34 - 67 | 0.0
34 - 68 | 0.0
34 - 69 | 0.0
34 - 70 | 0.0
34 - 71 | 0.0
34 - 72 | 0.0
34 - 73 | 0.0
34 - 74 | 0.0
34 - 75 | 0.0
34 - 76 | 0.0
34 - 77 | 0.0
34 - 78 | 0.0
34 - 79 | 0.0
34 - 80 | 0.0
34 - 81 | 0.0
34 - 82 | 0.0
34 - 83 | 0.0
34 - 84 | 0.0
34 - 85 | 0.0
34 - 86 | 0.0
34 - 87 | 0.0
34 - 88 | 0.0
34 - 89 | 0.0
34 - 90 | 0.0
34 - 91 | 0.0
34 - 92 | 0.0
34 - 93 | 0.0
34 - 94 | 0.0
34 - 95 | 0.0
35 - 0 | 0.0
35 - 1 | 0.0
35 - 2 | 0.0
35 - 3 | 0.0
35 - 4 | 0.0
35 - 5 | 0.0
35 - 6 | 0.0
35 - 7 | 0.0
35 - 8 | 0.0
35 - 9 | 0.0
35 - 10 | 0.0
35 - 11 | 0.0
35 - 12 | 0.0
35 - 13 | 0.0
35 - 14 | 0.0
35 - 15 | 0.0
35 - 16 | 0.0
35 - 17 | 0.0
35 - 18 | 0.0
35 - 19 | 0.0
35 - 20 | 0.0
35 - 21 | 0.0
35 - 22 | 0.0
35 - 23 | 0.0
35 - 24 | 0.0
35 - 25 | 0.0
35 - 26 | 0.0
35 - 27 | 0.0
35 - 28 | 0.0
35 - 29 | 0.0
35 - 30 | 0.0
35 - 31 | 0.0
35 - 32 | 0.0
35 - 33 | 0.0
35 - 34 | 0.0
35 - 35 | 0.0
35 - 36 | 0.0
35 - 37 | 0.0
35 - 38 | 0.0
35 - 39 | 0.0
35 - 40 | 0.0
35 - 41 | 0.0
35 - 42 | 0.0
35 - 43 | 0.0
35 - 44 | 0.0
35 - 45 | 0.0
35 - 46 | 0.0
35 - 47 | 0.0
35 - 48 | 0.0
35 - 49 | 0.0
35 - 50 | 0.0
35 - 51 | 0.0
35 - 52 | 0.0
35 - 53 | 0.0
35 - 54 | 0.0
35 - 55 | 0.0
35 - 56 | 0.0
35 - 57 | 0.0
35 - 58 | 0.0
35 - 59 | 0.0
35 - 60 | 0.0
35 - 61 | 0.0
35 - 62 | 0.0
35 - 63 | 0.0
35 - 64 | 0.0
35 - 65 | 0.0
35 - 66 | 0.0
35 - 67 | 0.0
35 - 68 | 0.0
35 - 69 | 0.0
35 - 70 | 0.0
35 - 71 | 0.0
35 - 72 | 0.0
35 - 73 | 0.0
35 - 74 | 0.0
35 - 75 | 0.0
35 - 76 | 0.0
35 - 77 | 0.0
35 - 78 | 0.0
35 - 79 | 0.0
35 - 80 | 0.0
35 - 81 | 0.0
35 - 82 | 0.0
35 - 83 | 0.0
35 - 84 | 0.0
35 - 85 | 0.0
35 - 86 | 0.0
35 - 87 | 0.0
35 - 88 | 0.0
35 - 89 | 0.0
35 - 90 | 0.0
35 - 91 | 0.0
35 - 92 | 0.0
35 - 93 | 0.0
35 - 94 | 0.0
35 - 95 | 0.0
36 - 0 | 0.00857885443639
36 - 1 | 0.00957049485976
36 - 2 | 0.00715442083662
36 - 3 | 0.00151055940987
36 - 4 | -0.000180212461121
36 - 5 | 3.01691097574e-05
36 - 6 | -0.000140884840801
36 - 7 | -5.22782096483e-05
36 - 8 | 0.0
36 - 9 | 0.0
36 - 10 | 0.0
36 - 11 | 0.0
36 - 12 | 0.00662083718748
36 - 13 | 0.00886881081
36 - 14 | 0.00599458040769
36 - 15 | 0.00114177150848
36 - 16 | 0.00198971091558
36 - 17 | 0.000179418662233
36 - 18 | -0.000107960636928
36 - 19 | 5.7944923863e-05
36 - 20 | -4.81483884194e-05
36 - 21 | 0.0
36 - 22 | 0.0
36 - 23 | 0.0
36 - 24 | 0.00755836828425
36 - 25 | 0.00897007402567
36 - 26 | 0.00627629811928
36 - 27 | 0.00166888397388
36 - 28 | 0.00211677181495
36 - 29 | 0.00169570773837
36 - 30 | 3.32515768712e-05
36 - 31 | 6.72313015437e-05
36 - 32 | -0.00119787389601
36 - 33 | -0.000174715067324
36 - 34 | 0.0
36 - 35 | 0.0
36 - 36 | 0.00939306605785
