0	  1.83E-41	0.40E-41
15	2.87E-41	0.57E-41
22	3.05E-41	0.60E-41
29	3.87E-41	0.77E-41
36	3.54E-41	0.74E-41
43	2.91E-41	0.61E-41
50	2.13E-41	0.45E-41
57	1.98E-41	0.40E-41
72	1.55E-41	0.29E-41
108	0.90E-41	0.19E-41
130	0.71E-41	0.14E-41
140	0.54E-41	0.11E-41
150	0.33E-41	0.07E-41
165	0.00E-41	0.00E-41
