35	0.85E-41  0.21E-41
55  0.90E-41  0.18E-41
75  0.84E-41  0.15E-41
100 0.66E-41  0.11E-41
125 0.59E-41  0.10E-41
150 0.496E-41 0.079E-41
200 0.257E-41 0.053E-41
350	0.00E-41	0.00E-41
