35	1.13E-41	0.30E-41
55	1.16E-41	0.25E-41
75	1.07E-41	0.20E-41
100	0.85E-41	0.15E-41
125	0.76E-41	0.13E-41
150	0.66E-41	0.11E-41
200	0.38E-41	0.08E-41
350	0.00E-41	0.00E-41
