0.0	166
0.1	237
0.2	231
0.3	195
0.4	168
0.5	116
0.6	87
0.7	75
0.8	58
0.9	47
1.0	38
1.1	30
1.2	31
1.3	23
1.4	21
1.5	19
1.6	6
1.7	10
1.8	7
2.0	10
2.1	5
2.2	5
2.3	2
2.4	0
2.5	0
2.6	1
2.7	0
2.8	0
2.9	2
3.0	0
3.1	0
3.2	0
3.3	0
3.4	1
3.5	0
3.6	0
3.7	0
3.8	0
3.9	0
4.0	0
4.1	0
4.3	0
4.4	0
4.5	1
4.6	2
4.7	0
4.8	0
4.9	0
5.0	0
